date,CPI,CPI_yoy,CPI_mom,coreCPI,coreCPI_yoy,coreCPI_mom,PCE,PCE_yoy,corePCE,corePCE_yoy,corePCE_mom,PPI,PPI_yoy,industrial production,interest rate,previous interest rate,next interest rate,previous change,present change
2014-04-01,0.7298189700463795,0.24009895113213464,0.5465619116482539,0.7167932369943577,0.24553312557258886,0.2949074625407224,0.6654155917467751,0.3162281391948883,0.7540873315761341,0.2843493860175796,0.5637227825734417,0.7136290004815902,0.47280885459613015,0.973541345352563,0.09,0.08,0.09,0.0099999999999999,0.0
2014-05-01,0.7313846721245881,0.24927193501011116,0.5476461253553404,0.7183583125807655,0.2535027537321568,0.2971204997127407,0.6672664422128463,0.31687667998579444,0.755561904410816,0.29106099659886486,0.5584550806365505,0.7124349753831826,0.4613103984474974,0.9783286591453499,0.09,0.09,0.1,0.0,0.01
2014-06-01,0.7324737049034309,0.24274871830267372,0.531394951001118,0.7194131118818893,0.252051608624667,0.26096182244080096,0.6695039147762745,0.3240254398918112,0.7565388089137928,0.2827874578220637,0.5352643233972524,0.7136290004815902,0.46251897146433457,0.9822593936069195,0.1,0.09,0.09,0.01,-0.01
2014-07-01,0.7334026881365013,0.23762856595132384,0.5259307201621701,0.720639144835793,0.24706388247420352,0.2729124423089143,0.671260166218524,0.32710265626676116,0.757810627983706,0.28407010060468174,0.5488758652835773,0.7124349753831826,0.45747045649744783,0.9847931018050928,0.09,0.1,0.09,-0.01,0.0
2014-08-01,0.7332704732943415,0.2219715685878602,0.49002831125795254,0.7213583261774684,0.24011253980184133,0.23717773596793637,0.674521776039845,0.33725125685533963,0.757700035021105,0.27231353109642564,0.4848475735614815,0.7084548917218241,0.44745705253620904,0.9828963074108639,0.09,0.09,0.09,0.0,0.0
2014-09-01,0.7333296220395182,0.22009571152547103,0.49649646355761995,0.7226631266116509,0.24040388442006555,0.27823528468074754,0.6748384771195948,0.3294795056345019,0.7580133817484748,0.2716647787593657,0.5044591027141901,0.7060668415250089,0.4437316627210232,0.9864934757013897,0.09,0.09,0.09,0.0,0.0
2014-10-01,0.7331660931557943,0.21559392261002097,0.48896944993082775,0.7240501191991676,0.24531394478710675,0.2838486694828656,0.6778533068787729,0.3337906607925526,0.7577461154221886,0.2598139652522594,0.47760328662755736,0.6941265905409333,0.4236650297699352,0.9867189524859978,0.09,0.09,0.09,0.0,0.0
2014-11-01,0.7316108290914405,0.19275446288699452,0.4419161028592212,0.7249645069050119,0.24044542991737533,0.250623027788213,0.6786430030776298,0.3226865854058438,0.7568890199620297,0.2419851804170084,0.4503145241065502,0.6841763813875368,0.40842726947365526,0.9941190075767175,0.09,0.09,0.12,0.0,0.03
2014-12-01,0.7290674330488395,0.15780779196706365,0.4083468117987066,0.7253960157100172,0.23281490473655897,0.2168095744997384,0.679144789203987,0.31814414354807263,0.7553130702449635,0.21648818537171247,0.41699114358905187,0.6686540551082384,0.34870996205982907,0.9943200770805172,0.12,0.09,0.11,0.03,-0.0099999999999999
2015-01-01,0.7238310294317197,0.10445449208052923,0.31658016635504077,0.7261734164936376,0.2334043482385733,0.24095090027434443,0.6779355668994872,0.3148561179728153,0.7510183768639522,0.16665863648663357,0.29075361566214336,0.6487536368014456,0.2636130534575142,0.9847570720096142,0.11,0.12,0.11,-0.0099999999999999,0.0
2015-02-01,0.7259012355129066,0.1130883635805902,0.5652871627180152,0.7274097234667082,0.23701922334023365,0.2729192933236994,0.6799879544163082,0.31243275436351353,0.7525943265810187,0.17598464663087926,0.5634160972499099,0.6451715615062229,0.23004080956775919,0.9771361891401547,0.11,0.11,0.11,0.0,0.0
2015-03-01,0.7281071357742048,0.11701562105019483,0.5697364851913947,0.7294063078581211,0.24068764389292652,0.3257576039275212,0.6824351900325578,0.30578590214413215,0.754280869260686,0.17805093446686762,0.5684318628058708,0.6467635949707663,0.22002330212045781,0.9730717957598742,0.11,0.11,0.12,0.0,0.0099999999999999
2015-04-01,0.7289630529102922,0.11206126613572621,0.5236124312831546,0.7314302896339789,0.24436604714797439,0.32732489864394754,0.6837924803743431,0.30386113484206406,0.7550734521593275,0.17162979883606744,0.5267695972696486,0.6443755447739512,0.19780618031473682,0.9665469160238447,0.12,0.11,0.12,0.0099999999999999,0.0
2015-05-01,0.7316734571745688,0.1204634114945514,0.586599860297167,0.732601527818993,0.24104404728090906,0.2678594081711301,0.6865194000610213,0.3082553217319841,0.7572207988498332,0.17703660597879772,0.5895946025611123,0.6543257539273476,0.232055679568125,0.961223804304747,0.12,0.12,0.13,0.0,0.01
2015-06-01,0.7339559028708017,0.12919631463662187,0.571802369253278,0.7338892048878974,0.2427294840772692,0.2758058303994094,0.6878561253976283,0.30288414609370123,0.7589626380108013,0.1831776898519277,0.5705866059579641,0.6598978710532496,0.2458723264590718,0.9576359340259577,0.13,0.12,0.13,0.01,0.0
2015-07-01,0.7352676132785453,0.13198250289530566,0.5388013856314376,0.7356049660887516,0.24640235145779782,0.3052585523409992,0.6902005359879848,0.30570813672325514,0.7597828691500932,0.17952114241860873,0.5278551146957102,0.6563157957580269,0.2382268939676966,0.96496392952572,0.13,0.13,0.14,0.0,0.01
2015-08-01,0.7352641339405936,0.13292611076334046,0.49437966329916955,0.736467983698762,0.24742686218175453,0.24618967218011428,0.6914879053121632,0.29442227298196844,0.7598473817116104,0.18093039687108128,0.4929407073824525,0.6483556284353098,0.22498412374407498,0.9629555589906542,0.14,0.13,0.14,0.01,0.0
