date,CPI,CPI_yoy,CPI_mom,coreCPI,coreCPI_yoy,coreCPI_mom,PCE,PCE_yoy,PCE_mom,corePCE,corePCE_yoy,corePCE_mom,PPI,PPI_yoy,PPI_mom,unemployment,unemployment_yoy,unemployment_mom,Nonfarm,Nonfarm_yoy,Nonfarm_mom,job openings,retail,retail_yoy,retail_mom,industrial production,industrial production_yoy,industrial production_mom,OECD leading,OECD leading_yoy,OECD leading_mom,consumer sentiment,consumer sentiment_yoy,consumer sentiment_mom,initial claims,continued claims,interest rate,previous interest rate,next interest rate,previous change,present change
2003-02-01,183.6,3.146067415730336,0.5476451259583737,192.5,1.7979904812268632,0.0519750519750505,7548.6,4.476000664341484,0.0968002864227601,77.526,2.6046216151830226,0.4209790028626647,137.6,7.165109034267903,1.6999260901699786,5.9,3.5087719298245723,1.7241379310344973,130443.0,-0.2210629379187922,-0.1049165262674178,3229.0,-1.4,-380.0,-450.0,91.2505,3.1570986391251,0.1246476454652256,97.99784,-1.2424776349591715,-0.0316131489073168,79.9,-11.907386990077171,-3.033980582524276,411000.0,3437000.0,1.26,1.24,1.25,0.02,-0.01
2003-03-01,183.9,3.025210084033625,0.1633986928104569,192.5,1.744186046511631,0.0,7611.5,5.081867631222914,0.833267095885315,77.725,2.589654580732015,0.2566880788380743,141.2,8.78274268104775,2.6162790697674465,5.9,3.5087719298245723,0.0,130232.0,-0.3733170134638919,-0.1617564760086787,3099.0,1.8,-700.0,-228.57142857142856,91.0006,2.1027416088369,-0.2738615130875921,98.02911,-1.406580705324989,0.0319088665627687,77.6,-18.913270637408573,-2.878598247809772,427400.0,3540800.0,1.25,1.26,1.26,-0.01,0.01
2003-04-01,183.2,2.175125488008911,-0.3806416530723333,192.5,1.4760147601476037,0.0,7634.5,4.403418803418813,0.3021743414570066,77.593,1.988696109358568,-0.1698295271791439,136.8,4.587155963302747,-3.116147308781858,6.0,1.6949152542372836,1.6949152542372836,130176.0,-0.3368653151221923,-0.0430001842865013,3108.0,-0.2,-112.5,-111.11111111111111,90.4311,0.9831302267877318,-0.6258200495381394,98.1471,-1.3694128618487844,0.1203622066955345,86.0,-7.526881720430111,10.824742268041245,436250.0,3629750.0,1.26,1.25,1.26,0.01,0.0
2003-05-01,182.9,1.8941504178273003,-0.16375545851528,192.9,1.5263157894736867,0.2077922077922123,7650.3,4.958224149048562,0.2069552688453768,77.504,1.80480756600554,-0.1147010683953397,136.7,4.510703363914348,-0.0730994152046915,6.1,5.172413793103448,1.6666666666666607,130196.0,-0.3337620184946988,0.0153638151425772,3289.0,0.3,-123.07692307692308,-250.0,90.4,0.5172636176430156,-0.0343908235109324,98.34695,-1.1184767087830227,0.2036229292561975,92.1,-4.953560371517041,7.093023255813957,424000.0,3719200.0,1.26,1.26,1.22,0.0,-0.04
2003-06-01,183.1,1.948775055679297,0.1093493712411186,193.0,1.4721345951629994,0.051840331778119,7699.6,5.149880505291904,0.6444191731043158,77.588,1.788127254837657,0.1083815028901646,138.0,5.42398777692894,0.9509875640087762,6.3,8.62068965517242,3.278688524590168,130192.0,-0.3749560000612217,-0.0030722910073999,3390.0,1.1,37.5,266.6666666666667,90.5196,-0.1698399534153183,0.1323008849557494,98.60476,-0.6842784758975706,0.2621433608261281,89.7,-2.922077922077926,-2.6058631921824005,421750.0,3701500.0,1.22,1.26,1.01,-0.04,-0.2099999999999999
2003-07-01,183.7,2.055555555555544,0.3276897870016393,193.4,1.522309711286085,0.2072538860103723,7757.0,5.004534809741035,0.7454932723777841,77.816,1.8627361145654664,0.2938598752384447,137.7,4.9542682926829285,-0.2173913043478359,6.2,6.896551724137945,-1.5873015873015817,130184.0,-0.3070796799019781,-0.0061447708000539,2981.0,1.0,0.0,-9.090909090909092,90.9869,0.3787360607919288,0.5162417863092683,98.90762,-0.1248797223584619,0.3071454156979847,90.9,3.178206583427934,1.3377926421404671,411500.0,3616250.0,1.01,1.22,1.03,-0.2099999999999999,0.02
2003-08-01,184.5,2.216066481994461,0.4354926510615087,193.6,1.3082155939298843,0.1034126163391935,7852.1,5.929093705312583,1.2259894289029294,78.079,2.0067151797029004,0.3379767657037069,138.0,4.94296577946769,0.2178649237472907,6.1,7.017543859649122,-1.6129032258064613,130153.0,-0.3323454861509978,-0.0238124500706704,3190.0,1.7,112.5,70.0,90.7933,0.2681376690355064,-0.2127778834095983,99.2458,0.4908413277138423,0.3419150111993563,89.3,1.9406392694063967,-1.760176017601767,400200.0,3596400.0,1.03,1.01,1.01,0.02,-0.02
2003-09-01,185.1,2.378318584070782,0.3252032520325132,193.7,1.2545739675901668,0.0516528925619708,7853.7,6.2531285936548775,0.0203767145094957,78.323,2.141338793182146,0.3125040023565839,138.5,4.686318972033243,0.3623188405797117,6.1,7.017543859649122,0.0,130252.0,-0.1885086361476773,0.0760643242952552,3091.0,-0.6,-57.14285714285714,-135.29411764705884,91.3819,0.8215160866442472,0.6482857215235116,99.60869,1.115277297144246,0.365647715067019,87.7,1.8583042973286945,-1.7917133258678497,395500.0,3575750.0,1.01,1.03,1.01,-0.02,0.0
2003-10-01,184.9,2.041942604856528,-0.1080497028633109,194.0,1.305483028720622,0.1548786783686084,7867.4,5.812890036582741,0.1744400728319162,78.333,1.9682118170812668,0.0127676416889155,139.3,4.579579579579596,0.5776173285198638,6.0,5.263157894736836,-1.639344262295073,130439.0,-0.1393344102403104,0.1435678530847806,3305.0,-0.4,-200.0,-33.33333333333333,91.5049,1.2235781890910236,0.1345999590728563,99.97696,1.6933091640785711,0.369716738569692,89.6,11.166253101736975,2.1664766248574496,382000.0,3486250.0,1.01,1.01,1.0,0.0,-0.01
2003-11-01,185.0,1.9283746556473915,0.0540832882639286,194.0,1.094319958311618,0.0,7922.6,6.147002867172224,0.701629509113566,78.432,1.996176703902619,0.1263835165256077,138.9,4.357625845229163,-0.2871500358937573,5.8,-1.6949152542372947,-3.3333333333333326,130482.0,-0.1033556122097434,0.0329656007789003,3324.0,1.2,71.42857142857144,-400.0,92.1265,1.3551945272936683,0.6793078840586553,100.3207,2.179040426134149,0.3438192159473718,93.7,11.282660332541573,4.57589285714286,363000.0,3373400.0,1.0,1.01,0.98,-0.01,-0.02
2003-12-01,185.5,2.0352035203520247,0.2702702702702675,194.2,1.0931806350858997,0.1030927835051542,7950.4,5.724810170348005,0.350894908237187,78.605,2.122877447350291,0.2205732354141121,139.5,4.966139954853266,0.4319654427645814,5.7,-4.999999999999993,-1.724137931034475,130594.0,0.0958081996489612,0.0858355941815824,3414.0,-0.4,-150.0,-133.33333333333334,92.1732,1.9721077191654723,0.0506911692075506,100.6097,2.565417378574675,0.2880761398196041,92.6,6.805074971164937,-1.1739594450373647,358250.0,3270250.0,0.98,1.0,1.0,-0.02,0.02
2004-01-01,186.3,2.026286966046009,0.431266846361189,194.6,1.1434511434511352,0.2059732234809486,8007.1,6.176653892564943,0.7131716643187902,78.909,2.212406575044379,0.3867438458113437,141.4,4.508499630450835,1.362007168458779,5.7,-1.724137931034475,0.0,130766.0,0.1424414152243924,0.1317058976675778,3424.0,0.6,49.99999999999998,-250.0,92.3268,1.305618251224261,0.1666427985575147,100.8281,2.855557900670646,0.2170764846729511,103.8,25.970873786407743,12.095032397408213,360200.0,3148200.0,1.0,0.98,1.01,0.02,0.01
2004-02-01,186.7,1.688453159041381,0.2147074610842514,194.9,1.2467532467532516,0.1541623843782202,8040.4,6.515115385634407,0.4158809056961754,79.077,2.000619147124838,0.2129034710869337,142.1,3.2703488372092915,0.4950495049504955,5.6,-5.084745762711873,-1.7543859649122862,130822.0,0.2905483621198579,0.0428245874309896,3532.0,0.7,-150.0,16.666666666666675,92.8995,1.8071133856800703,0.6202965986040754,100.959,3.021658436553309,0.1298249198388168,94.4,18.1476846057572,-9.055876685934482,360750.0,3114750.0,1.01,1.0,1.0,0.01,-0.01
2004-03-01,187.1,1.7400761283306032,0.2142474558114671,195.5,1.558441558441559,0.307850179579261,8098.8,6.402154634434742,0.7263320232824277,79.199,1.8964297201672584,0.154280005564189,143.1,1.3456090651558172,0.703729767769179,5.8,-1.6949152542372947,3.571428571428581,131139.0,0.6964494133546273,0.2423139838864996,3525.0,1.8,0.0,157.14285714285717,92.5368,1.688120737665466,-0.3904219075452575,101.0171,3.0480639883397886,0.0575481135906663,95.8,23.45360824742269,1.483050847457612,342000.0,3046250.0,1.0,1.01,1.0,-0.01,0.0
2004-04-01,187.4,2.2925764192139875,0.1603420630678753,195.9,1.7662337662337713,0.2046035805626678,8107.2,6.191630100203027,0.1037190694917811,79.346,2.259224414573469,0.18560840414652,144.8,5.847953216374258,1.1879804332634691,5.6,-6.666666666666677,-3.4482758620689724,131409.0,0.9471792035398164,0.2058884084826129,3511.0,-1.1,450.0,-161.11111111111111,92.8957,2.7253898271722976,0.3878457003051894,101.0155,2.9225519653662824,-0.0015838902522435,94.2,9.534883720930232,-1.670146137787054,348250.0,3000750.0,1.0,1.0,1.0,0.0,0.0
2004-05-01,188.2,2.8977583378895444,0.4268943436499306,196.2,1.710730948678063,0.153139356814691,8176.5,6.878161640719971,0.854795737122549,79.604,2.709537572254317,0.3251581680235871,146.8,7.388441843452842,1.3812154696132506,5.6,-8.196721311475407,0.0,131693.0,1.149804909521035,0.2161191394805639,3710.0,1.7,466.6666666666667,-254.5454545454545,93.5845,3.522676991150453,0.7414767314310566,100.9738,2.6710030153451525,-0.041280793541587,90.2,-2.062975027144398,-4.24628450106157,336200.0,2975600.0,1.0,1.0,1.03,0.0,0.03
2004-06-01,188.9,3.16766794101584,0.3719447396386854,196.6,1.865284974093262,0.2038735983690198,8157.6,5.94836095381579,-0.2311502476609717,79.831,2.890910965613247,0.2851615496708648,147.2,6.666666666666665,0.2724795640326904,5.6,-11.111111111111116,0.0,131789.0,1.2266498709598173,0.0728968130424556,3337.0,-1.3,-218.18181818181816,-176.47058823529412,92.8651,2.591151529613467,-0.7687170418178346,100.901,2.3287313918719743,-0.0720979105470753,95.6,6.577480490523957,5.986696230598665,349000.0,2950750.0,1.03,1.0,1.26,0.03,0.2299999999999999
2004-07-01,189.1,2.939575394665228,0.1058761249338235,196.8,1.7580144777662898,0.1017293997965573,8236.9,6.186670104421799,0.9720996371481716,79.905,2.684537884239746,0.0926958199195748,147.4,7.044299201161963,0.1358695652174057,5.5,-11.290322580645162,-1.7857142857142794,131850.0,1.2797271554108036,0.0462861088558197,3814.0,1.1,10.000000000000009,-184.6153846153846,93.5502,2.817218742478312,0.7377367816327141,100.8032,1.9165156334769893,-0.0969266905184396,96.7,6.380638063806376,1.1506276150627714,343000.0,2917000.0,1.26,1.03,1.43,0.2299999999999999,0.1699999999999999
2004-08-01,189.2,2.5474254742547275,0.0528820729772672,196.9,1.7045454545454586,0.0508130081300794,8271.6,5.342519835458037,0.4212749942332783,79.946,2.391167919671111,0.0513109317314297,148.0,7.246376811594213,0.407055630936215,5.4,-11.475409836065564,-1.818181818181808,131936.0,1.369926163822588,0.0652256351915125,3541.0,0.1,-94.11764705882352,-90.9090909090909,93.6301,3.1244596242233635,0.0854086896660666,100.695,1.4602129258870278,-0.1073378622900911,95.9,7.390817469204935,-0.8273009307135482,340750.0,2891500.0,1.43,1.26,1.61,0.1699999999999999,0.1800000000000001
2004-09-01,189.8,2.539168017287952,0.3171247357294016,197.5,1.961796592669085,0.3047232097511454,8341.5,6.2110852209786405,0.8450602060060985,80.104,2.273916984793756,0.1976334025467263,147.7,6.642599277978323,-0.2027027027027061,5.4,-11.475409836065564,0.0,132083.0,1.4057365721831472,0.1114176570458314,3821.0,1.8,-400.0,1700.0,93.7353,2.5753458835940046,0.1123570304848442,100.6008,0.9960074768577076,-0.0935498286905867,94.2,7.411630558722915,-1.7726798748696535,337250.0,2862750.0,1.61,1.43,1.76,0.1800000000000001,0.1499999999999999
2004-10-01,190.8,3.1909140075716547,0.5268703898840821,197.9,2.0103092783505083,0.2025316455696257,8397.1,6.732846937997317,0.6665467841515449,80.448,2.700011489410592,0.4294417257565186,150.0,7.681263460157917,1.5572105619499066,5.5,-8.333333333333337,1.8518518518518376,132435.0,1.5302171896442118,0.2664990952658597,3943.0,0.7,-275.0,-61.11111111111112,94.5695,3.349110266226174,0.8899528779445998,100.537,0.5601690629521094,-0.0634189787755201,91.7,2.34375,-2.6539278131634814,334000.0,2778000.0,1.76,1.61,1.93,0.1499999999999999,0.1699999999999999
2004-11-01,191.7,3.621621621621607,0.4716981132075304,198.3,2.216494845360839,0.2021222839818204,8444.5,6.587483906798264,0.5644805944909459,80.758,2.9656262749897966,0.3853420843277666,151.4,8.999280057595382,0.9333333333333416,5.4,-6.896551724137923,-1.818181818181808,132509.0,1.5534709768397104,0.0558764677011325,3472.0,0.3,-75.0,-57.14285714285714,94.8015,2.903616223345096,0.2453222233383956,100.5113,0.1899906998256595,-0.0255627281498305,92.8,-0.9605122732123884,1.1995637949836269,328750.0,2734500.0,1.93,1.76,2.16,0.1699999999999999,0.2300000000000002
2004-12-01,191.7,3.3423180592991875,0.0,198.6,2.2657054582904346,0.1512859304084735,8504.4,6.968202857717842,0.7093374385694684,80.801,2.7937154125055708,0.053245498897958,150.2,7.670250896057329,-0.79260237780715,5.4,-5.263157894736836,0.0,132633.0,1.5613274729313842,0.0935785493815455,4074.0,1.2,-400.0,300.0,95.5415,3.654316005086078,0.7805783663760613,100.4995,-0.1095321822846218,-0.0117399735154233,97.1,4.859611231101502,4.63362068965516,325250.0,2719000.0,2.16,1.93,2.28,0.2300000000000002,0.1199999999999996
2005-01-01,191.6,2.8448738593666034,-0.0521648408972286,199.0,2.261048304213764,0.2014098690835908,8497.7,6.127062232268865,-0.0787827477540914,80.907,2.53203056685547,0.1311864952166397,150.9,6.718528995756712,0.4660452729693842,5.3,-7.017543859649134,-1.85185185185186,132779.0,1.539390973188759,0.110078185670237,3804.0,-1.0,-266.6666666666667,-183.3333333333333,95.8785,3.846878696109912,0.3527263021828153,100.4692,-0.3559523585191071,-0.0301494037283744,95.5,-7.996146435452789,-1.6477857878475777,343400.0,2723800.0,2.28,2.16,2.5,0.1199999999999996,0.2200000000000002
2005-02-01,192.4,3.0530262453133394,0.4175365344467607,199.4,2.308876346844535,0.2010050251256334,8559.1,6.451171583503323,0.7225484542876304,81.132,2.598732880610055,0.2780970744187927,151.6,6.685432793807178,0.4638833664678543,5.4,-3.5714285714285587,1.8867924528301885,133033.0,1.6900827078014435,0.1912953102523706,3965.0,1.3,85.71428571428574,-230.0,96.5709,3.9520126588409976,0.7221639887983189,100.4142,-0.5396249962856259,-0.0547431451629054,94.1,-0.3177966101695073,-1.465968586387445,311750.0,2686500.0,2.5,2.28,2.63,0.2200000000000002,0.1299999999999999
2005-03-01,193.1,3.2068412613575736,0.3638253638253541,200.1,2.35294117647058,0.3510531594784316,8598.4,6.168815133106143,0.4591604257456971,81.375,2.747509438250484,0.299511906522687,153.7,7.407407407407396,1.385224274406327,5.2,-10.344827586206897,-3.703703703703709,133154.0,1.5365375670090442,0.0909548758578626,4044.0,0.2,-88.88888888888889,-84.61538461538461,96.4345,4.21205401526743,-0.1412433766279419,100.3446,-0.6657288716464871,-0.0693129059435748,92.6,-3.34029227557412,-1.5940488841657774,332000.0,2659500.0,2.63,2.5,2.79,0.1299999999999999,0.1600000000000001
2005-04-01,193.7,3.3617929562433257,0.3107198342827466,200.2,2.1949974476773715,0.0499750124937525,8678.4,7.045589105979877,0.9304056568663954,81.603,2.844503818718014,0.2801843317972174,155.0,7.044198895027609,0.8458035133376729,5.2,-7.142857142857128,0.0,133515.0,1.602629956852275,0.2711146492031746,4159.0,0.9,-181.8181818181818,350.0,96.6347,4.024944103978978,0.2076020511331489,100.2931,-0.7151377758858879,-0.0513231404579817,87.7,-6.900212314225051,-5.291576673866083,323200.0,2604400.0,2.79,2.63,3.0,0.1600000000000001,0.2099999999999999
2005-05-01,193.6,2.869287991498415,-0.0516262261228694,200.5,2.1916411824668858,0.1498501498501614,8671.6,6.055158074970968,-0.0783554572271305,81.649,2.568966383598825,0.0563704765756289,154.3,5.108991825613085,-0.4516129032257954,5.1,-8.92857142857143,-1.9230769230769384,133687.0,1.5141275542359889,0.1288244766505686,3797.0,-0.6,-135.29411764705884,-166.66666666666666,96.7251,3.355897611249725,0.0935481767936341,100.2827,-0.6844349722403109,-0.0103696066828029,86.9,-3.658536585365846,-0.9122006841505104,327000.0,2586250.0,3.0,2.79,3.04,0.2099999999999999,0.04
