date,CPI,CPI_yoy,CPI_mom,PPI,PPI_yoy,PPI_mom,unemployment,unemployment_yoy,unemployment_mom,Nonfarm,Nonfarm_yoy,Nonfarm_mom,interest rate,previous interest rate,next interest rate,previous change,present change
1980-04-01,80.9,14.589235127478762,0.998751560549338,87.8,14.174252275682695,0.3428571428571336,6.9,18.96551724137932,9.523809523809534,90849.0,1.601485176196915,-0.1593511660109459,17.61,17.19,10.98,0.4199999999999981,-6.629999999999999
1980-05-01,81.7,14.425770308123242,0.9888751545117368,88.3,13.935483870967747,0.5694760820045497,7.5,33.928571428571445,8.695652173913038,90420.0,0.70275868981724,-0.4722121322193962,10.98,17.61,9.47,-6.629999999999999,-1.5099999999999998
1980-06-01,82.5,14.265927977839322,0.9791921664626724,88.7,13.717948717948714,0.4530011325028393,7.6,33.33333333333333,1.3333333333333195,90101.0,-0.0077684556310186,-0.3527980535279806,9.47,10.98,9.03,-1.5099999999999998,-0.4400000000000013
1980-07-01,82.6,13.15068493150684,0.1212121212121219,90.3,14.015151515151514,1.8038331454340413,7.8,36.8421052631579,2.631578947368429,89840.0,-0.4178813305696249,-0.2896749203671445,9.03,9.47,9.61,-0.4400000000000013,0.5800000000000001
1980-08-01,83.2,12.890094979647216,0.7263922518159882,91.5,14.949748743718594,1.3289036544850583,7.7,28.333333333333343,-1.2820512820512775,90099.0,-0.2225913621262454,0.288290293855753,9.61,9.03,10.87,0.5800000000000001,1.2599999999999998
1980-09-01,83.9,12.768817204301076,0.8413461538461675,91.7,13.349814585908517,0.2185792349726822,7.5,27.118644067796605,-2.5974025974025983,90213.0,-0.1262081105317336,0.1265274864315824,10.87,9.61,12.81,1.2599999999999998,1.9400000000000013
1980-10-01,84.7,12.632978723404252,0.953516090584028,92.8,13.03288672350793,1.1995637949836269,7.5,25.0,0.0,90490.0,0.0099468396679958,0.3070510901976409,12.81,10.87,15.85,1.9400000000000013,3.039999999999999
1980-11-01,85.6,12.631578947368416,1.0625737898465104,93.2,12.832929782082324,0.4310344827586299,7.5,27.118644067796605,0.0,90747.0,0.1921102315259437,0.2840092827936846,15.85,12.81,18.9,3.039999999999999,3.049999999999999
1980-12-01,86.4,12.353706111833551,0.9345794392523477,93.8,12.470023980815338,0.6437768240343367,7.2,20.0,-3.999999999999993,90943.0,0.2988794776777936,0.215985101435856,18.9,15.85,19.08,3.049999999999999,0.1799999999999997
1981-01-01,87.2,11.794871794871796,0.92592592592593,95.2,11.737089201877923,1.49253731343284,7.5,19.047619047619047,4.166666666666674,91033.0,0.2566079295154289,0.0989630867686441,19.08,18.9,15.93,0.1799999999999997,-3.1499999999999986
1981-02-01,88.0,11.392405063291132,0.917431192660545,96.1,10.58688147295741,0.9453781512605008,7.4,17.460317460317466,-1.3333333333333308,91105.0,0.2442701055202834,0.07909219733504,15.93,19.08,14.7,-3.1499999999999986,-1.2300000000000004
