date,CPI,CPI_yoy,CPI_mom,coreCPI,coreCPI_yoy,coreCPI_mom,PCE,PCE_yoy,PCE_mom,corePCE,corePCE_yoy,corePCE_mom,PPI,PPI_yoy,PPI_mom,unemployment,unemployment_yoy,unemployment_mom,Nonfarm,Nonfarm_yoy,Nonfarm_mom,industrial production,industrial production_yoy,industrial production_mom,OECD leading,OECD leading_yoy,OECD leading_mom,consumer sentiment,consumer sentiment_yoy,consumer sentiment_mom,initial claims,continued claims,interest rate,previous interest rate,next interest rate,previous change,present change
1985-05-01,0.28005191172223753,0.3343380038069575,0.546700810405152,0.2775035748068305,0.4180133016339128,0.39810983369948705,0.29253503085002147,0.4407530795029122,0.5446416787624362,0.3204891895379057,0.41074362592271213,0.5882968773966182,0.2965162327712129,0.39745845306027433,0.49681892911147707,0.3877551020408164,0.17231833910034605,0.3753849421259423,0.4406816632583503,0.6695868863934469,0.3174897596003291,0.4262638613015589,0.4559246278438951,0.41527283482036415,0.6121864728266626,0.3141866099626893,0.4102868180062291,0.6741935483870967,0.3939101752952423,0.35645229342578794,0.09824455486927042,0.08054807990891212,7.97,8.27,7.53,-0.2999999999999998,-0.4399999999999995
1985-06-01,0.28109571310770987,0.33974777761051217,0.5726566251173912,0.27853097672350957,0.41077972279797126,0.3446635834608337,0.2922471207775215,0.4089248189285903,0.43637712471377205,0.32174257644738546,0.41775997208187976,0.6030291417564559,0.29572021603894116,0.3949757397168156,0.46204080698272615,0.40816326530612257,0.1891580161476356,0.47103789836347976,0.44201772324471705,0.6579926567607429,0.2893663613095932,0.425931457381982,0.4447849959112221,0.3950144767279153,0.609429672129215,0.33182831246450256,0.411569995613464,0.75,0.4777363785648775,0.5336199689478083,0.09808201365346214,0.08008487734189008,7.53,7.97,7.88,-0.4399999999999995,0.3499999999999996
1985-07-01,0.2817915806980248,0.32728914155982003,0.5464580019634944,0.2795583786401887,0.3972418399522534,0.34422910165322296,0.29332884004991416,0.43799018808469004,0.5177205101882754,0.32287615431404715,0.40942541073986494,0.5919436382347927,0.2953222076728053,0.38761766220239335,0.47071011160427995,0.40816326530612257,0.17652595155709347,0.40697674418604624,0.44373551465575994,0.6518743268897198,0.2985479511361975,0.4227410771049246,0.4239884025933049,0.3540435579789706,0.6060366866554361,0.3480729332718018,0.40978767190486326,0.7096774193548387,0.4357776843328338,0.36454703590185333,0.09151070450006965,0.07960356070800124,7.88,7.53,7.9,0.3499999999999996,0.0200000000000004
1985-08-01,0.2824874482883397,0.3209014545860063,0.5463615098436934,0.2809282478624274,0.39622359770065674,0.396176992740214,0.2948259724269139,0.4561648240044269,0.5415441291342553,0.3244060236300297,0.41119155740864316,0.6272581108689399,0.29333216584212607,0.38504947809684953,0.43585618952506533,0.37755102040816324,0.1642352941176471,0.3134820867379001,0.44548057259713697,0.649152418006652,0.2991255933496419,0.4247819906810677,0.4293624061476665,0.42918046945331145,0.6029853559689435,0.3622920710717678,0.4107414194616071,0.6838709677419357,0.39010749161428926,0.38403073709568003,0.10365485533831792,0.08064382569092228,7.9,7.88,7.92,0.0200000000000004,0.0199999999999995
1985-09-01,0.28318331587865453,0.3145503732682037,0.5462653754333191,0.2816131824735468,0.3831095071794145,0.2910353734763774,0.29657811086812785,0.47595852018089335,0.5551869101915704,0.32518939044845446,0.41366710741877355,0.5600330762989635,0.29094411564531086,0.3799786144332141,0.4268903468104727,0.37755102040816324,0.1722045788500735,0.40697674418604624,0.4473437855032946,0.6437468629179494,0.3018888490742697,0.42713671215331495,0.4467927228246832,0.43359243498927064,0.6008058340500213,0.3737302629377924,0.41318051442654197,0.6790322580645161,0.3681030022952253,0.41423499467211367,0.10555890958064368,0.08157023082496635,7.92,7.9,7.99,0.0199999999999995,0.0700000000000002
1985-10-01,0.2845750510592844,0.3138036420024224,0.5978421980446982,0.2833255190013453,0.38818114437485374,0.4471284375547403,0.2949781534652353,0.4381442237916336,0.36194888532580166,0.32596354118666254,0.40850396168750114,0.5590920545601823,0.29412818257439777,0.3998410917269999,0.5498548620301129,0.37755102040816324,0.16816608996539792,0.40697674418604624,0.4490524880708929,0.6388742561205439,0.29808123453895635,0.42490635158804224,0.43851618022165184,0.367865703183973,0.6001814304732509,0.38234389158037607,0.417534954025232,0.6193548387096774,0.3739162488783874,0.3332629193183769,0.10428180002786422,0.08422264775903117,7.99,7.92,8.05,0.0700000000000002,0.0600000000000005
1985-11-01,0.28631472003507175,0.330645845334771,0.6232022535203201,0.2853803228347034,0.4117644287161669,0.49780839414467093,0.2956074426236995,0.40893885077391545,0.48993464691132155,0.32731830497852654,0.41965363531560096,0.6107376311754403,0.29611822440507707,0.404828259061011,0.5230968999552925,0.3673469387755103,0.17208765859284894,0.3744950322087562,0.45096114519427394,0.6318231645783405,0.3027995054146447,0.42710881811810564,0.43885582443095644,0.4313997474015997,0.6017718924140851,0.3893970858949853,0.42373857544294125,0.6596774193548387,0.4096935892177305,0.4833668660254111,0.09854641712720011,0.08388365593623849,8.05,7.99,8.27,0.0600000000000005,0.2199999999999988
1985-12-01,0.288054389010859,0.34742419197201846,0.6226118624282506,0.2864077247513825,0.40471003321814636,0.34139252075497384,0.29726086904005633,0.4377855378667232,0.5487964457355764,0.32888503861537616,0.4236364699795785,0.6292291938182686,0.2969142411373487,0.4147355508474242,0.49680209557343125,0.3673469387755103,0.16799544958998916,0.40697674418604624,0.4524698932060895,0.6335671212704841,0.2931285517611284,0.4334198435841975,0.4639655462872547,0.4900768143289934,0.6051413154887424,0.39596626214244973,0.4287200721218767,0.7080645161290324,0.4780652783050348,0.49372275099240476,0.09476152881623554,0.08484370148017804,8.27,8.05,8.14,0.2199999999999988,-0.129999999999999
1986-01-01,0.28944612419148885,0.3584229441323686,0.5965208895183646,0.28812006127918094,0.41589418665195843,0.4438550087691092,0.29791072320369905,0.41391323469479835,0.4903832538320182,0.3310416013860985,0.42073676060740106,0.6810178897294825,0.2953222076728053,0.4072895207121695,0.44470210034228463,0.33673469387755106,0.15536806180973603,0.3081395348837208,0.45358782094978406,0.6267154387996228,0.2837277978632098,0.4367903728386481,0.4794900063887376,0.4475303124015809,0.6079334597848742,0.4011734999899899,0.4271011297833701,0.7354838709677418,0.4613082845645081,0.46105292799882774,0.08617006455208284,0.082786461028879,8.14,8.27,7.86,-0.129999999999999,-0.2800000000000002
1986-02-01,0.2887502566011739,0.3115971670204659,0.44367071519182183,0.28914746319586004,0.39646049566689,0.34028627955389223,0.29762692613223485,0.38317536022969967,0.4373985220452573,0.3310416013860985,0.3862179490955687,0.48996315870228435,0.2893520821807675,0.37249172953847315,0.3487424670285059,0.3877551020408164,0.18062283737024226,0.5790813374985534,0.4546330379459213,0.6258327701559376,0.2819590134388517,0.43235173448597675,0.4530325119198129,0.33721838003580124,0.6088759557498129,0.4050492956877957,0.4219219234875482,0.7403225806451614,0.49233525006218315,0.4282354069940893,0.0874471741048623,0.08094917710381948,7.86,8.14,7.48,-0.2800000000000002,-0.3799999999999999
1986-03-01,0.28666265383022915,0.24846294426761456,0.34174016225997017,0.2901748651125391,0.38954756443683436,0.3398755061667307,0.29776676816744907,0.3783524851741831,0.46136571309289726,0.33000940040182114,0.3409855838372775,0.39893704048823014,0.28377996505486547,0.3425341843360913,0.3556550308490295,0.3877551020408164,0.18062283737024226,0.40697674418604624,0.4554237673256078,0.6139160386510056,0.27586280230079485,0.427811980255672,0.43018150747130823,0.3353510825695213,0.6080630529800555,0.4072842709228655,0.41700856450698043,0.7274193548387096,0.48275317289384845,0.40306227861116206,0.09288069474759672,0.08224821447055171,7.48,7.86,6.99,-0.3799999999999999,-0.4900000000000002
1986-04-01,0.2852709186495993,0.21433982251493794,0.392099044939832,0.29154473433477784,0.3947329325459743,0.39040355384285585,0.29824387628759186,0.3782257753123939,0.48044508210857917,0.3290509280592779,0.3152493567327479,0.40525318222079076,0.28099390649191447,0.32030225326097295,0.41667032581670016,0.37755102040816324,0.1722045788500735,0.3749461670973295,0.4571233810497614,0.6133112453256058,0.2974956930950898,0.42853490066817834,0.4390689146620498,0.41010926064371434,0.6064490286400961,0.4085197716380981,0.4147660109687761,0.7451612903225806,0.4849663693645476,0.44671753619961446,0.09499373055310453,0.08303229479349965,6.99,7.48,6.85,-0.4900000000000002,-0.1400000000000005
1986-05-01,0.28631472003507175,0.21979684844485567,0.5715780653703599,0.2922296689458972,0.3819859241720266,0.28816936057792697,0.299161075518556,0.3614913927023855,0.5051413871749334,0.3299080235194367,0.31128043509583625,0.5658682981115533,0.2825859399564579,0.32544076162231866,0.5155180152779435,0.3877551020408164,0.18062283737024226,0.4394584561633363,0.45827766416723464,0.6063442485998296,0.2844541407739178,0.42975410245711587,0.4396268458994775,0.41718263249206966,0.6045522555106562,0.40931970649666904,0.41397384999711784,0.7225806451612904,0.5026610342002823,0.3894430494215516,0.09510983142153903,0.08625401097194908,6.85,6.99,6.92,-0.1400000000000005,0.0700000000000002
1986-06-01,0.2877064552157016,0.22513412065857635,0.5969888890324426,0.2932570708625763,0.38129009213486253,0.33865626102022905,0.29933382156205596,0.3729324153248931,0.46310251122094626,0.33165907876062156,0.31865760891055783,0.6447551744350606,0.28218793159032207,0.32775789272918754,0.4704229146117011,0.3877551020408164,0.17231833910034605,0.40697674418604624,0.4574324017268802,0.5952905883482832,0.23694088132785182,0.4272680465690918,0.430647511895053,0.36435283996161133,0.6011828324359989,0.4089464489344563,0.4098497151362016,0.7951612903225806,0.4985487058011317,0.5254411784714884,0.0879115775786003,0.08439084980850843,6.92,6.85,6.56,0.0700000000000002,-0.3600000000000003
1986-07-01,0.288054389010859,0.21932586369434057,0.5200262833846958,0.29462694008481505,0.3864507058891693,0.38878651796120334,0.3001358567640201,0.3646578020251059,0.49823124860857354,0.33177888780343945,0.30247246326495425,0.5005148510475349,0.2801978897596428,0.3177255303181471,0.43441737428863575,0.3673469387755103,0.16401384083044987,0.342915590008613,0.46032265394228583,0.6009996741461263,0.32570305197905614,0.4312313240717388,0.46067756061379805,0.45647041839356817,0.5959708297498842,0.4078396196737072,0.40468649410887475,0.7693548387096776,0.5101602071775863,0.386022833427688,0.08396414805182742,0.08299347893592797,6.56,6.92,6.17,-0.3600000000000003,-0.3899999999999997
1986-08-01,0.2884023228060164,0.21353913872997188,0.5200029689664944,0.29599680930705385,0.3855125794803079,0.3880760452539818,0.30085151894423423,0.3442391728365809,0.49313721751024764,0.33236871693731224,0.28740738025025747,0.5418967528906806,0.2797998813935069,0.32726423792506004,0.4703686481962369,0.3571428571428572,0.1719674448072519,0.3740310077519378,0.4613678709384231,0.5973469844977184,0.2817731706546194,0.4301341586868418,0.4474445091561728,0.3841793101509583,0.59050670939315,0.4063714432077692,0.40397361518583186,0.7241935483870969,0.4963498189191003,0.358511621834622,0.10504806575953188,0.0854569920298106,6.17,6.56,5.89,-0.3899999999999997,-0.2800000000000002
1986-09-01,0.28979405798664626,0.2245414062045092,0.5964278020237768,0.2973666785292926,0.3966874869908982,0.3873705495884864,0.3038622357023766,0.3710881244420437,0.6194355929523563,0.3339170184137283,0.299065450016579,0.6261185294813482,0.2801978897596428,0.3443657373559021,0.4884665615101478,0.3673469387755103,0.17629514108874705,0.4403999550612284,0.46451261077027944,0.6035588256772919,0.331426428338379,0.43189032065355726,0.4448688161263283,0.42478580488346146,0.585773023409244,0.4048172271156367,0.40601409661777227,0.6758064516129034,0.4635474025868503,0.3520362568378943,0.09952166442204988,0.08811717213538971,5.89,6.17,5.85,-0.2800000000000002,-0.04
1986-10-01,0.2904899255769612,0.21301272911405067,0.5452770699972653,0.29873654775153136,0.3896815692485276,0.386669978849104,0.302262278299484,0.3734571282567231,0.36740123708252187,0.3347648977936704,0.2999822512217777,0.5642807119898301,0.2813919148580504,0.3324191768800306,0.5065462585046674,0.3673469387755103,0.17629514108874705,0.40697674418604624,0.46621222449443306,0.6033501644819924,0.2970905806614872,0.43462393610406336,0.4656859245803441,0.43859886207707144,0.5829137262756099,0.40345795929001316,0.411265244866187,0.7354838709677418,0.5573936518318028,0.5096374987377817,0.09383272186875957,0.08872528723734603,5.85,5.89,6.04,-0.04,0.1900000000000004
1986-11-01,0.2911857931672761,0.19594934938354708,0.5451849101523504,0.2997639496682104,0.370984170970851,0.3361449694227935,0.30207719325287685,0.3535942732141074,0.4433560282507963,0.33561277717361254,0.29175934425362793,0.5641479195935021,0.2817899232241862,0.3228739922135805,0.4884302384981637,0.3571428571428572,0.1762333168561543,0.3740310077519378,0.4679118382185867,0.6021322517079748,0.29701572277367366,0.43715067079343417,0.46689613851915107,0.4355086241758087,0.5843133327835428,0.40334335442383495,0.42320975338842864,0.6677419354838712,0.47215780951230607,0.3250196012586784,0.084521432220313,0.08417348100610704,6.04,5.85,6.91,0.1900000000000004,0.8700000000000001
