date,CPI,CPI_yoy,CPI_mom,coreCPI,coreCPI_yoy,coreCPI_mom,PPI,PPI_yoy,Nonfarm,industrial production,interest rate,previous interest rate,next interest rate,previous change,present change
1960-03-01,29.41,1.5188125647221271,0.0,30.6,2.0000000000000018,0.0,31.8,0.3154574132492094,54454.0,23.7357,3.84,3.97,3.92,-0.1300000000000003,0.08
1960-04-01,29.54,1.9323671497584405,0.4420265215912877,30.6,2.0000000000000018,0.0,31.8,0.0,54813.0,23.5476,3.92,3.84,3.85,0.08,-0.0699999999999998
1960-05-01,29.57,1.825068870523428,0.1015572105619533,30.6,1.661129568106312,0.0,31.7,-0.3144654088050314,54475.0,23.5207,3.85,3.92,3.32,-0.0699999999999998,-0.5300000000000002
1960-06-01,29.61,1.7176228100309163,0.1352722353736846,30.7,1.655629139072845,0.3267973856209138,31.7,0.0,54348.0,23.225,3.32,3.85,3.23,-0.5300000000000002,-0.0899999999999998
1960-07-01,29.55,1.3722126929674117,-0.2026342451874274,30.6,1.324503311258285,-0.3257328990227903,31.7,0.0,54306.0,23.1443,3.23,3.32,2.98,-0.0899999999999998,-0.25
1960-08-01,29.61,1.473612063056895,0.2030456852791795,30.6,1.324503311258285,0.0,31.6,0.0,54272.0,23.1175,2.98,3.23,2.6,-0.25,-0.3799999999999999
1960-09-01,29.61,1.2307692307692353,0.0,30.6,0.990099009900991,0.0,31.6,-0.3154574132492094,54227.0,22.8755,2.6,2.98,2.47,-0.3799999999999999,-0.1299999999999999
1960-10-01,29.75,1.362862010221466,0.4728132387706862,30.8,1.3157894736842255,0.6535947712418277,31.7,0.3164556962025333,54142.0,22.8487,2.47,2.6,2.44,-0.1299999999999999,-0.0300000000000002
1960-11-01,29.78,1.465076660988074,0.1008403361344667,30.8,1.3157894736842255,0.0,31.7,0.6349206349206327,53961.0,22.5261,2.44,2.47,1.98,-0.0300000000000002,-0.4599999999999999
1960-12-01,29.81,1.3600816048962905,0.1007387508394908,30.7,0.6557377049180246,-0.3246753246753275,31.7,0.6349206349206327,53742.0,22.096,1.98,2.44,1.45,-0.4599999999999999,-0.53
1961-01-01,29.84,1.6002723867892366,0.1006373700100704,30.8,0.9836065573770592,0.3257328990228014,31.8,0.6329113924050667,53683.0,22.1229,1.45,1.98,2.54,-0.53,1.09
1961-02-01,29.84,1.4620877252635056,0.0,30.8,0.6535947712418277,0.0,31.8,0.6329113924050667,53557.0,22.096,2.54,1.45,2.02,1.09,-0.52
1961-03-01,29.84,1.4620877252635056,0.0,30.9,0.9803921568627416,0.3246753246753275,31.8,0.0,53659.0,22.2304,2.02,2.54,1.49,-0.52,-0.53
1961-04-01,29.81,0.9140148950575576,-0.100536193029499,30.9,0.9803921568627416,0.0,31.6,-0.6289308176100628,53627.0,22.6874,1.49,2.02,1.98,-0.53,0.49
1961-05-01,29.84,0.9130875887723988,0.1006373700100704,30.9,0.9803921568627416,0.0,31.5,-0.6309148264984188,53786.0,23.0368,1.98,1.49,1.73,0.49,-0.25
1961-06-01,29.84,0.7767646065518496,0.0,31.0,0.9771986970684045,0.3236245954692629,31.3,-1.2618296529968376,53977.0,23.3594,1.73,1.98,1.17,-0.25,-0.56
1961-07-01,29.92,1.25211505922167,0.2680965147453085,31.0,1.3071895424836557,0.0,31.5,-0.6309148264984188,54123.0,23.6282,1.17,1.73,2.0,-0.56,0.8300000000000001
1961-08-01,29.94,1.1144883485309176,0.066844919786102,31.1,1.6339869281045694,0.3225806451612856,31.5,-0.3164556962025333,54298.0,23.8432,2.0,1.17,1.88,0.8300000000000001,-0.1200000000000001
1961-09-01,29.98,1.249577845322536,0.1336005344021451,31.1,1.6339869281045694,0.0,31.5,-0.3164556962025333,54388.0,23.8164,1.88,2.0,2.26,-0.1200000000000001,0.3799999999999999
1961-10-01,29.98,0.7731092436974896,0.0,31.1,0.9740259740259828,0.0,31.5,-0.6309148264984188,54522.0,24.2733,2.26,1.88,2.61,0.3799999999999999,0.3500000000000001
1961-11-01,29.98,0.671591672263272,0.0,31.2,1.298701298701288,0.3215434083601254,31.5,-0.6309148264984188,54742.0,24.6497,2.61,2.26,2.33,0.3500000000000001,-0.2799999999999998
1961-12-01,30.01,0.6709158000671067,0.100066711140756,31.2,1.6286644951140072,0.0,31.6,-0.3154574132492094,54872.0,24.8647,2.33,2.61,2.15,-0.2799999999999998,-0.1800000000000001
1962-01-01,30.04,0.6702412868632601,0.099966677774077,31.2,1.298701298701288,0.0,31.7,-0.3144654088050314,54891.0,24.6496,2.15,2.33,2.37,-0.1800000000000001,0.2200000000000002
1962-02-01,30.11,0.9048257372654244,0.233022636484681,31.2,1.298701298701288,0.0,31.7,-0.3144654088050314,55188.0,25.0529,2.37,2.15,2.85,0.2200000000000002,0.48
1962-03-01,30.17,1.1058981233244003,0.1992693457323113,31.3,1.2944983818770297,0.3205128205128194,31.7,-0.3144654088050314,55275.0,25.1873,2.85,2.37,2.78,0.48,-0.0700000000000002
1962-04-01,30.21,1.3418316001341912,0.1325820351342432,31.3,1.2944983818770297,0.0,31.6,0.0,55602.0,25.241,2.78,2.85,2.36,-0.0700000000000002,-0.4199999999999999
1962-05-01,30.24,1.3404825737265424,0.0993048659384321,31.4,1.6181229773462702,0.3194888178913668,31.5,0.0,55628.0,25.2141,2.36,2.78,2.68,-0.4199999999999999,0.3200000000000003
1962-06-01,30.21,1.2399463806970434,-0.0992063492063377,31.4,1.2903225806451646,0.0,31.5,0.6389776357827559,55644.0,25.1604,2.68,2.36,2.71,0.3200000000000003,0.0299999999999998
1962-07-01,30.22,1.0026737967914423,0.0331016219794699,31.4,1.2903225806451646,0.0,31.6,0.3174603174603163,55746.0,25.4023,2.71,2.68,2.93,0.0299999999999998,0.2200000000000002
1962-08-01,30.28,1.135604542418167,0.1985440105890301,31.5,1.2861736334405016,0.3184713375796288,31.6,0.3174603174603163,55838.0,25.4292,2.93,2.71,2.9,0.2200000000000002,-0.0300000000000002
1962-09-01,30.42,1.4676450967311627,0.4623513870541718,31.5,1.2861736334405016,0.0,31.9,1.269841269841265,55978.0,25.5905,2.9,2.93,2.9,-0.0300000000000002,0.0
1962-10-01,30.38,1.33422281521014,-0.1314924391847549,31.5,1.2861736334405016,0.0,31.7,0.6349206349206327,56041.0,25.6174,2.9,2.9,2.94,0.0,0.04
1962-11-01,30.38,1.33422281521014,0.0,31.5,0.961538461538458,0.0,31.7,0.6349206349206327,56056.0,25.7249,2.94,2.9,2.93,0.04,-0.0099999999999997
1962-12-01,30.38,1.2329223592135952,0.0,31.6,1.2820512820512997,0.3174603174603163,31.6,0.0,56028.0,25.7249,2.93,2.94,2.92,-0.0099999999999997,-0.0100000000000002
1963-01-01,30.44,1.331557922769644,0.197498354180392,31.5,0.961538461538458,-0.3164556962025333,31.6,-0.3154574132492094,56115.0,25.913,2.92,2.93,3.0,-0.0100000000000002,0.08
1963-02-01,30.48,1.2288276320159497,0.1314060446780507,31.6,1.2820512820512997,0.3174603174603163,31.5,-0.6309148264984188,56230.0,26.2088,3.0,2.92,2.98,0.08,-0.02
1963-03-01,30.51,1.1269472986410234,0.0984251968503935,31.7,1.2779552715654896,0.3164556962025333,31.5,-0.6309148264984188,56320.0,26.37,2.98,3.0,2.9,-0.02,-0.08
1963-04-01,30.48,0.893743793445867,-0.0983284169124965,31.7,1.2779552715654896,0.0,31.4,-0.6329113924050778,56580.0,26.612,2.9,2.98,3.0,-0.08,0.1
1963-05-01,30.51,0.8928571428571619,0.0984251968503935,31.7,0.9554140127388644,0.0,31.5,0.0,56616.0,26.9345,3.0,2.9,2.99,0.1,-0.0099999999999997
1963-06-01,30.61,1.3240648791790657,0.327761389708292,31.8,1.273885350318471,0.3154574132492094,31.6,0.3174603174603163,56659.0,27.0152,2.99,3.0,3.02,-0.0099999999999997,0.0299999999999998
1963-07-01,30.69,1.5552614162806178,0.2613524991832872,31.8,1.273885350318471,0.0,31.7,0.3164556962025333,56794.0,26.9076,3.02,2.99,3.49,0.0299999999999998,0.4700000000000002
1963-08-01,30.75,1.5521796565389767,0.1955034213098727,31.9,1.269841269841265,0.3144654088050203,31.6,0.0,56910.0,26.9614,3.49,3.02,3.48,0.4700000000000002,-0.0100000000000002
1963-09-01,30.72,0.9861932938855844,-0.0975609756097561,31.9,1.269841269841265,0.0,31.6,-0.940438871473348,57078.0,27.2302,3.48,3.49,3.5,-0.0100000000000002,0.02
1963-10-01,30.75,1.2179065174456882,0.09765625,32.0,1.5873015873015817,0.3134796238244641,31.6,-0.3154574132492094,57283.0,27.4184,3.5,3.48,3.48,0.02,-0.02
1963-11-01,30.78,1.3166556945358954,0.0975609756097561,32.0,1.5873015873015817,0.0,31.7,0.0,57255.0,27.5528,3.48,3.5,3.38,-0.02,-0.1
1963-12-01,30.88,1.6458196181698526,0.3248862897985649,32.1,1.5822784810126669,0.3125000000000044,31.6,0.0,57361.0,27.499,3.38,3.48,3.48,-0.1,0.1
1964-01-01,30.94,1.6425755584756896,0.1943005181347157,32.2,2.2222222222222365,0.3115264797507899,31.8,0.6329113924050667,57487.0,27.7409,3.48,3.38,3.48,0.1,0.0
1964-02-01,30.91,1.4107611548556331,-0.0969618616677436,32.2,1.8987341772152,0.0,31.6,0.3174603174603163,57753.0,27.9291,3.48,3.48,3.43,0.0,-0.0499999999999998
1964-03-01,30.94,1.4093739757456536,0.0970559689420946,32.2,1.5772870662460692,0.0,31.6,0.3174603174603163,57897.0,27.9291,3.43,3.48,3.47,-0.0499999999999998,0.04
1964-04-01,30.95,1.5419947506561726,0.0323206205559145,32.2,1.5772870662460692,0.0,31.6,0.6369426751592355,57922.0,28.3861,3.47,3.43,3.5,0.04,0.0299999999999998
1964-05-01,30.98,1.5404785316289749,0.0969305331179448,32.2,1.5772870662460692,0.0,31.5,0.0,58089.0,28.5474,3.5,3.47,3.5,0.0299999999999998,0.0
1964-06-01,31.01,1.3067624959163693,0.0968366688185895,32.3,1.5723270440251458,0.3105590062111529,31.5,-0.3164556962025333,58219.0,28.628,3.5,3.5,3.42,0.0,-0.08
1964-07-01,31.02,1.0752688172043,0.0322476620445044,32.3,1.5723270440251458,0.0,31.6,-0.3154574132492094,58412.0,28.8162,3.42,3.5,3.5,-0.08,0.08
1964-08-01,31.05,0.9756097560975618,0.096711798839455,32.3,1.2539184952978122,0.0,31.6,0.0,58619.0,29.0043,3.5,3.42,3.45,0.08,-0.0499999999999998
1964-09-01,31.08,1.171875,0.0966183574879098,32.3,1.2539184952978122,0.0,31.7,0.3164556962025333,58903.0,29.1119,3.45,3.5,3.36,-0.0499999999999998,-0.0900000000000003
1964-10-01,31.12,1.2032520325203189,0.1287001287001432,32.4,1.2499999999999956,0.3095975232198178,31.7,0.3164556962025333,58793.0,28.7087,3.36,3.45,3.52,-0.0900000000000003,0.1600000000000001
1964-11-01,31.21,1.3970110461338558,0.2892030848329119,32.5,1.5625,0.3086419753086433,31.7,0.0,59218.0,29.5957,3.52,3.36,3.85,0.1600000000000001,0.33
1964-12-01,31.25,1.1981865284974136,0.1281640499839698,32.5,1.2461059190031154,0.0,31.7,0.3164556962025333,59421.0,29.9452,3.85,3.52,3.9,0.33,0.0499999999999998
1965-01-01,31.28,1.098901098901095,0.0960000000000071,32.6,1.2422360248447228,0.3076923076923199,31.8,0.0,59582.0,30.2677,3.9,3.85,3.98,0.0499999999999998,0.08
1965-02-01,31.28,1.1970236169524415,0.0,32.6,1.2422360248447228,0.0,31.9,0.9493670886075778,59800.0,30.4559,3.98,3.9,4.05,0.08,0.0699999999999998
1965-03-01,31.31,1.195862960568839,0.0959079283887387,32.6,1.2422360248447228,0.0,31.9,0.9493670886075778,60003.0,30.8591,4.05,3.98,4.09,0.0699999999999998,0.04
1965-04-01,31.38,1.3893376413570246,0.2235707441711865,32.7,1.552795031055898,0.3067484662576669,32.0,1.2658227848101111,60259.0,30.9935,4.09,4.05,4.1,0.04,0.0099999999999997
1965-05-01,31.48,1.61394448030987,0.3186743148502202,32.7,1.552795031055898,0.0,32.1,1.90476190476192,60491.0,31.2354,4.1,4.09,4.05,0.0099999999999997,-0.0499999999999998
1965-06-01,31.61,1.9348597226700903,0.4129606099110505,32.7,1.2383900928792713,0.0,32.4,2.857142857142847,60690.0,31.4774,4.05,4.1,4.09,-0.0499999999999998,0.04
1965-07-01,31.58,1.8052869116698789,-0.0949066751028238,32.7,1.2383900928792713,0.0,32.4,2.5316455696202445,60965.0,31.7731,4.09,4.05,4.12,0.04,0.0300000000000002
1965-08-01,31.55,1.6103059581320522,-0.0949968334388762,32.7,1.2383900928792713,0.0,32.4,2.5316455696202445,61228.0,31.9075,4.12,4.09,4.02,0.0300000000000002,-0.1000000000000005
1965-09-01,31.62,1.737451737451745,0.221870047543593,32.8,1.5479876160990669,0.3058103975535076,32.4,2.208201892744488,61490.0,31.9881,4.02,4.12,4.08,-0.1000000000000005,0.0600000000000005
1965-10-01,31.65,1.7030848329048665,0.0948766603415585,32.8,1.2345679012345734,0.0,32.5,2.5236593059936974,61719.0,32.3107,4.08,4.02,4.1,0.0600000000000005,0.0199999999999995
1965-11-01,31.75,1.7302146747837144,0.3159557661927437,32.9,1.2307692307692353,0.3048780487804992,32.6,2.8391167192429068,61996.0,32.4451,4.1,4.08,4.32,0.0199999999999995,0.2200000000000006
1965-12-01,31.85,1.9200000000000104,0.3149606299212681,33.0,1.538461538461533,0.3039513677811634,32.8,3.4700315457413256,62322.0,32.8483,4.32,4.1,4.42,0.2200000000000006,0.0999999999999996
1966-01-01,31.88,1.9181585677749304,0.0941915227629541,33.0,1.2269938650306678,0.0,32.9,3.459119496855334,62529.0,33.1709,4.42,4.32,4.6,0.0999999999999996,0.1799999999999997
1966-02-01,32.08,2.557544757033248,0.6273525721455453,33.1,1.5337423312883347,0.3030303030303161,33.2,4.075235109717879,62796.0,33.3859,4.6,4.42,4.66,0.1799999999999997,0.0600000000000005
1966-03-01,32.18,2.778664963270528,0.3117206982543585,33.1,1.5337423312883347,0.0,33.2,4.075235109717879,63192.0,33.8429,4.66,4.6,4.67,0.0600000000000005,0.0099999999999997
1966-04-01,32.28,2.8680688336520044,0.3107520198881275,33.3,1.83486238532109,0.6042296072507503,33.2,3.750000000000009,63437.0,33.8967,4.67,4.66,4.9,0.0099999999999997,0.2300000000000004
1966-05-01,32.35,2.763659466327839,0.2168525402726162,33.4,2.140672782874597,0.3003003003003046,33.2,3.4267912772585785,63712.0,34.2192,4.9,4.67,5.17,0.2300000000000004,0.2699999999999996
1966-06-01,32.38,2.4359379943056148,0.0927357032457498,33.5,2.446483180428128,0.2994011976047872,33.3,2.777777777777768,64111.0,34.3805,5.17,4.9,5.3,0.2699999999999996,0.1299999999999999
1966-07-01,32.45,2.754908169727699,0.2161828289067413,33.6,2.752293577981657,0.2985074626865813,33.5,3.395061728395077,64301.0,34.5687,5.3,5.17,5.53,0.1299999999999999,0.2300000000000004
1966-08-01,32.65,3.4865293185419866,0.6163328197226425,33.7,3.0581039755351647,0.2976190476190465,33.6,3.70370370370372,64507.0,34.5955,5.53,5.3,5.4,0.2300000000000004,-0.1299999999999999
1966-09-01,32.75,3.5736875395319334,0.3062787136294043,33.8,3.0487804878048808,0.2967359050444873,33.6,3.70370370370372,64643.0,34.9181,5.4,5.53,5.53,-0.1299999999999999,0.1299999999999999
1966-10-01,32.85,3.791469194312813,0.3053435114503955,34.0,3.658536585365857,0.591715976331364,33.4,2.7692307692307683,64854.0,35.16,5.53,5.4,5.76,0.1299999999999999,0.2299999999999995
1966-11-01,32.88,3.5590551181102548,0.0913242009132453,34.0,3.3434650455927084,0.0,33.3,2.1472392638036686,65019.0,34.9181,5.76,5.53,5.4,0.2299999999999995,-0.3599999999999994
1966-12-01,32.92,3.3594976452119285,0.1216545012165504,34.1,3.333333333333344,0.2941176470588225,33.3,1.5243902439024293,65199.0,34.9987,5.4,5.76,4.94,-0.3599999999999994,-0.4599999999999999
1967-01-01,32.9,3.19949811794229,-0.0607533414337835,34.2,3.6363636363636376,0.2932551319648091,33.4,1.5197568389057723,65407.0,35.1638,4.94,5.4,5.0,-0.4599999999999999,0.0599999999999996
1967-02-01,33.0,2.8678304239401653,0.3039513677811634,34.2,3.32326283987916,0.0,33.4,0.6024096385542022,65429.0,34.765,5.0,4.94,4.53,0.0599999999999996,-0.4699999999999997
1967-03-01,33.0,2.5481665630826544,0.0,34.3,3.625377643504524,0.2923976608186995,33.3,0.30120481927709,65530.0,34.5691,4.53,5.0,4.05,-0.4699999999999997,-0.4800000000000004
1967-04-01,33.1,2.540272614622064,0.3030303030303161,34.4,3.3033033033033066,0.291545189504383,33.1,-0.3012048192771122,65466.0,34.8951,4.05,4.53,3.94,-0.4800000000000004,-0.1099999999999998
1967-05-01,33.1,2.3183925811437467,0.0,34.5,3.293413173652704,0.2906976744186051,33.3,0.30120481927709,65620.0,34.5907,3.94,4.05,3.98,-0.1099999999999998,0.04
1967-06-01,33.3,2.841260037059889,0.6042296072507503,34.6,3.2835820895522394,0.2898550724637738,33.5,0.6006006006006093,65750.0,34.5863,3.98,3.94,3.79,0.04,-0.1899999999999999
1967-07-01,33.4,2.9275808936825687,0.3003003003003046,34.7,3.2738095238095344,0.2890173410404761,33.5,0.0,65888.0,34.5076,3.79,3.98,3.9,-0.1899999999999999,0.1099999999999998
1967-08-01,33.5,2.6033690658499253,0.2994011976047872,34.9,3.5608308605341144,0.5763688760806795,33.4,-0.5952380952381042,66143.0,35.1687,3.9,3.79,3.99,0.1099999999999998,0.0900000000000003
1967-09-01,33.6,2.595419847328251,0.2985074626865813,35.0,3.550295857988184,0.2865329512893977,33.4,-0.5952380952381042,66164.0,35.1116,3.99,3.9,3.88,0.0900000000000003,-0.1100000000000003
1967-10-01,33.7,2.587519025875196,0.2976190476190465,35.1,3.235294117647069,0.2857142857142891,33.4,0.0,66225.0,35.3976,3.88,3.99,4.13,-0.1100000000000003,0.25
1967-11-01,33.9,3.10218978102188,0.5934718100890191,35.2,3.529411764705892,0.2849002849002913,33.4,0.3003003003003046,66703.0,35.9038,4.13,3.88,4.51,0.25,0.3799999999999999
1967-12-01,34.0,3.280680437424044,0.2949852507374784,35.4,3.812316715542519,0.5681818181818121,33.7,1.2012012012012183,66900.0,36.2905,4.51,4.13,4.61,0.3799999999999999,0.1000000000000005
1968-01-01,34.1,3.647416413373872,0.2941176470588225,35.5,3.801169590643272,0.2824858757062287,33.8,1.197604790419149,66804.0,36.2514,4.61,4.51,4.71,0.1000000000000005,0.0999999999999996
1968-02-01,34.2,3.6363636363636376,0.2932551319648091,35.7,4.385964912280693,0.5633802816901401,34.0,1.7964071856287456,67215.0,36.3813,4.71,4.61,5.05,0.0999999999999996,0.3399999999999998
1968-03-01,34.3,3.939393939393932,0.2923976608186995,35.8,4.37317784256559,0.2801120448179039,34.1,2.402402402402415,67295.0,36.4949,5.05,4.71,5.76,0.3399999999999998,0.71
1968-04-01,34.4,3.92749244712991,0.291545189504383,35.9,4.3604651162790775,0.2793296089385499,34.1,3.021148036253773,67556.0,36.5477,5.76,5.05,6.12,0.71,0.3600000000000003
1968-05-01,34.5,4.229607250755274,0.2906976744186051,36.0,4.347826086956519,0.278551532033422,34.2,2.7027027027027195,67652.0,36.9577,6.12,5.76,6.07,0.3600000000000003,-0.0499999999999998
1968-06-01,34.7,4.2042042042042205,0.5797101449275477,36.2,4.6242774566473965,0.5555555555555536,34.2,2.0895522388059806,67905.0,37.0934,6.07,6.12,6.03,-0.0499999999999998,-0.04
1968-07-01,34.9,4.491017964071853,0.5763688760806795,36.4,4.899135446685876,0.5524861878452914,34.3,2.38805970149254,68126.0,37.0366,6.03,6.07,6.03,-0.04,0.0
1968-08-01,35.0,4.477611940298498,0.2865329512893977,36.5,4.5845272206303855,0.2747252747252737,34.2,2.3952095808383422,68330.0,37.1399,6.03,6.03,5.78,0.0,-0.25
1968-09-01,35.1,4.464285714285721,0.2857142857142891,36.7,4.857142857142871,0.5479452054794498,34.4,2.9940119760478945,68484.0,37.2806,5.78,6.03,5.91,-0.25,0.1299999999999999
1968-10-01,35.3,4.7477744807121525,0.5698005698005604,36.9,5.12820512820511,0.5449591280653809,34.4,2.9940119760478945,68721.0,37.3546,5.91,5.78,5.82,0.1299999999999999,-0.0899999999999998
1968-11-01,35.4,4.424778761061954,0.2832861189801638,37.1,5.397727272727271,0.5420054200542035,34.5,3.293413173652704,68984.0,37.8378,5.82,5.91,6.02,-0.0899999999999998,0.1999999999999993
1968-12-01,35.6,4.705882352941182,0.5649717514124353,37.2,5.084745762711873,0.2695417789757348,34.6,2.6706231454005858,69248.0,37.9573,6.02,5.82,6.3,0.1999999999999993,0.2800000000000002
1969-01-01,35.7,4.692082111436946,0.2808988764045006,37.3,5.070422535211261,0.2688172043010528,34.8,2.9585798816567976,69439.0,38.1869,6.3,6.02,6.61,0.2800000000000002,0.3100000000000005
1969-02-01,35.8,4.678362573099393,0.2801120448179039,37.6,5.32212885154062,0.8042895442359255,35.0,2.941176470588225,69699.0,38.4313,6.61,6.3,6.79,0.3100000000000005,0.1799999999999997
1969-03-01,36.1,5.247813411078739,0.8379888268156499,37.8,5.586592178770955,0.5319148936170137,35.2,3.2258064516129004,69905.0,38.7326,6.79,6.61,7.41,0.1799999999999997,0.6200000000000001
1969-04-01,36.3,5.523255813953476,0.5540166204986097,38.1,6.1281337047353945,0.793650793650813,35.3,3.519061583577709,70072.0,38.5901,7.41,6.79,8.67,0.6200000000000001,1.2599999999999998
1969-05-01,36.4,5.507246376811592,0.2754820936639257,38.1,5.833333333333335,0.0,35.5,3.801169590643272,70328.0,38.4443,8.67,7.41,8.9,1.2599999999999998,0.2300000000000004
1969-06-01,36.6,5.475504322766556,0.5494505494505475,38.3,5.80110497237567,0.5249343832020914,35.7,4.385964912280693,70636.0,38.8198,8.9,8.67,8.61,0.2300000000000004,-0.2900000000000009
1969-07-01,36.8,5.4441260744985565,0.5464480874316724,38.5,5.769230769230771,0.5221932114882533,35.8,4.37317784256559,70729.0,39.0248,8.61,8.9,9.19,-0.2900000000000009,0.5800000000000001
1969-08-01,36.9,5.428571428571427,0.2717391304347893,38.7,6.02739726027397,0.5194805194805197,35.7,4.385964912280693,71008.0,39.1145,9.19,8.61,9.15,0.5800000000000001,-0.0399999999999991
1969-09-01,37.1,5.698005698005693,0.5420054200542035,38.9,5.994550408719324,0.5167958656330685,35.8,4.06976744186045,70914.0,39.1057,9.15,9.19,9.0,-0.0399999999999991,-0.1500000000000003
1969-10-01,37.3,5.665722379603411,0.5390835579514697,39.1,5.962059620596216,0.5141388174807249,35.9,4.3604651162790775,71121.0,39.1171,9.0,9.15,8.85,-0.1500000000000003,-0.1500000000000003
1969-11-01,37.5,5.932203389830515,0.536193029490617,39.2,5.660377358490565,0.2557544757033181,36.1,4.637681159420293,71086.0,38.7484,8.85,9.0,8.97,-0.1500000000000003,0.120000000000001
1969-12-01,37.7,5.89887640449438,0.5333333333333412,39.4,5.913978494623651,0.5102040816326481,36.3,4.9132947976878505,71241.0,38.6444,8.97,8.85,8.98,0.120000000000001,0.0099999999999997
1970-01-01,37.9,6.162464985994376,0.5305039787798282,39.6,6.166219839142095,0.5076142131979822,36.5,4.885057471264376,71176.0,37.9288,8.98,8.97,8.98,0.0099999999999997,0.0
1970-02-01,38.1,6.424581005586605,0.5277044854881341,39.8,5.8510638297872175,0.5050505050504972,36.7,4.857142857142871,71305.0,37.9038,8.98,8.98,7.76,0.0,-1.2200000000000006
1970-03-01,38.3,6.094182825484751,0.5249343832020914,40.1,6.084656084656093,0.7537688442211143,36.7,4.261363636363647,71451.0,37.8546,7.76,8.98,8.1,-1.2200000000000006,0.3399999999999998
1970-04-01,38.5,6.060606060606077,0.5221932114882533,40.4,6.036745406824129,0.7481296758104605,36.8,4.249291784702547,71348.0,37.7573,8.1,7.76,7.95,0.3399999999999998,-0.1499999999999994
1970-05-01,38.6,6.043956043956045,0.2597402597402709,40.5,6.299212598425186,0.2475247524752477,36.8,3.661971830985911,71124.0,37.7133,7.95,8.1,7.61,-0.1499999999999994,-0.3399999999999998
1970-06-01,38.8,6.010928961748618,0.5181347150258864,40.8,6.5274151436031325,0.7407407407407307,36.9,3.361344537815114,71029.0,37.5913,7.61,7.95,7.21,-0.3399999999999998,-0.4000000000000003
1970-07-01,38.9,5.706521739130444,0.2577319587628857,40.9,6.233766233766236,0.2450980392156854,37.1,3.631284916201128,71053.0,37.6836,7.21,7.61,6.62,-0.4000000000000003,-0.5899999999999999
1970-08-01,39.0,5.691056910569103,0.2570694087403735,41.1,6.201550387596888,0.4889975550122383,36.9,3.361344537815114,70937.0,37.6164,6.62,7.21,6.29,-0.5899999999999999,-0.33
1970-09-01,39.2,5.660377358490565,0.512820512820511,41.3,6.169665809768632,0.4866180048661794,37.1,3.631284916201128,70944.0,37.3571,6.29,6.62,6.2,-0.33,-0.0899999999999998
1970-10-01,39.4,5.630026809651478,0.5102040816326481,41.5,6.13810741687979,0.4842615012106588,37.1,3.3426183844011303,70521.0,36.6098,6.2,6.29,5.6,-0.0899999999999998,-0.6000000000000005
1970-11-01,39.6,5.600000000000005,0.5076142131979822,41.8,6.632653061224469,0.7228915662650603,37.1,2.7700831024930705,70409.0,36.3881,5.6,6.2,4.9,-0.6000000000000005,-0.6999999999999993
1970-12-01,39.8,5.570291777188308,0.5050505050504972,42.0,6.598984771573613,0.4784688995215447,37.1,2.203856749311317,70792.0,37.2237,4.9,5.6,4.14,-0.6999999999999993,-0.7600000000000007
1971-01-01,39.9,5.277044854881274,0.2512562814070307,42.1,6.313131313131315,0.2380952380952372,37.3,2.191780821917799,70865.0,37.5101,4.14,4.9,3.72,-0.7600000000000007,-0.4199999999999995
1971-02-01,39.9,4.724409448818889,0.0,42.2,6.030150753768848,0.2375296912114022,37.7,2.724795640326972,70807.0,37.4386,3.72,4.14,3.71,-0.4199999999999995,-0.0100000000000002
1971-03-01,40.0,4.438642297650142,0.2506265664160345,42.2,5.2369077306733125,0.0,37.8,2.9972752043596618,70860.0,37.398,3.71,3.72,4.16,-0.0100000000000002,0.4500000000000002
1971-04-01,40.1,4.155844155844157,0.2499999999999946,42.4,4.950495049504955,0.4739336492890933,37.9,2.9891304347826164,71036.0,37.608,4.16,3.71,4.63,0.4500000000000002,0.4699999999999997
1971-05-01,40.3,4.404145077720201,0.4987531172069737,42.6,5.185185185185182,0.4716981132075526,38.1,3.532608695652195,71247.0,37.7989,4.63,4.16,4.91,0.4699999999999997,0.2800000000000002
1971-06-01,40.5,4.381443298969079,0.496277915632759,42.8,4.90196078431373,0.4694835680751019,38.2,3.523035230352312,71254.0,37.9574,4.91,4.63,5.31,0.2800000000000002,0.3999999999999994
1971-07-01,40.6,4.370179948586128,0.2469135802469102,42.9,4.88997555012225,0.233644859813098,38.3,3.2345013477088846,71315.0,37.8472,5.31,4.91,5.57,0.3999999999999994,0.2600000000000007
1971-08-01,40.7,4.358974358974366,0.246305418719217,43.0,4.622871046228716,0.2331002331002363,38.5,4.336043360433606,71373.0,37.6276,5.57,5.31,5.55,0.2600000000000007,-0.0200000000000004
1971-09-01,40.8,4.081632653061207,0.245700245700231,43.0,4.1162227602905554,0.0,38.3,3.2345013477088846,71614.0,38.2391,5.55,5.57,5.2,-0.0200000000000004,-0.3499999999999996
1971-10-01,40.9,3.8071065989847774,0.2450980392156854,43.1,3.855421686746996,0.2325581395348885,38.3,3.2345013477088846,71642.0,38.5253,5.2,5.55,4.91,-0.3499999999999996,-0.29
1971-11-01,41.0,3.535353535353525,0.2444987775061191,43.2,3.349282296650724,0.2320185614849146,38.3,3.2345013477088846,71847.0,38.6888,4.91,5.2,4.14,-0.29,-0.7700000000000005
