date,CPI,CPI_mom,PPI,PPI_yoy,PPI_mom,unemployment,Nonfarm,Nonfarm_yoy,Nonfarm_mom,industrial production,industrial production_yoy,industrial production_mom,interest rate,interest rate fluctuation,year,previous interest rate
2003-01-01,182.6,0.4400440044004305,135.3,5.2918287937743225,1.8058690744920949,5.8,130580.0,-0.208631059280262,0.0850776812882703,91.1369,3.022153794676674,0.8256389491827498,1.24,0.0,2003,1.24
2003-02-01,183.6,0.5476451259583737,137.6,7.165109034267903,1.6999260901699786,5.9,130443.0,-0.2210629379187922,-0.1049165262674178,91.2505,3.1570986391251,0.1246476454652256,1.26,0.02,2003,1.24
2003-03-01,183.9,0.1633986928104569,141.2,8.78274268104775,2.6162790697674465,5.9,130232.0,-0.3733170134638919,-0.1617564760086787,91.0006,2.1027416088369,-0.2738615130875921,1.25,-0.01,2003,1.26
2003-04-01,183.2,-0.3806416530723333,136.8,4.587155963302747,-3.116147308781858,6.0,130176.0,-0.3368653151221923,-0.0430001842865013,90.4311,0.9831302267877318,-0.6258200495381394,1.26,0.01,2003,1.25
2003-05-01,182.9,-0.16375545851528,136.7,4.510703363914348,-0.0730994152046915,6.1,130196.0,-0.3337620184946988,0.0153638151425772,90.4,0.5172636176430156,-0.0343908235109324,1.26,0.0,2003,1.26
2003-06-01,183.1,0.1093493712411186,138.0,5.42398777692894,0.9509875640087762,6.3,130192.0,-0.3749560000612217,-0.0030722910073999,90.5196,-0.1698399534153183,0.1323008849557494,1.22,-0.04,2003,1.26
2003-07-01,183.7,0.3276897870016393,137.7,4.9542682926829285,-0.2173913043478359,6.2,130184.0,-0.3070796799019781,-0.0061447708000539,90.9869,0.3787360607919288,0.5162417863092683,1.01,-0.2099999999999999,2003,1.22
2003-08-01,184.5,0.4354926510615087,138.0,4.94296577946769,0.2178649237472907,6.1,130153.0,-0.3323454861509978,-0.0238124500706704,90.7933,0.2681376690355064,-0.2127778834095983,1.03,0.02,2003,1.01
2003-09-01,185.1,0.3252032520325132,138.5,4.686318972033243,0.3623188405797117,6.1,130252.0,-0.1885086361476773,0.0760643242952552,91.3819,0.8215160866442472,0.6482857215235116,1.01,-0.02,2003,1.03
2003-10-01,184.9,-0.1080497028633109,139.3,4.579579579579596,0.5776173285198638,6.0,130439.0,-0.1393344102403104,0.1435678530847806,91.5049,1.2235781890910236,0.1345999590728563,1.01,0.0,2003,1.01
2003-11-01,185.0,0.0540832882639286,138.9,4.357625845229163,-0.2871500358937573,5.8,130482.0,-0.1033556122097434,0.0329656007789003,92.1265,1.3551945272936683,0.6793078840586553,1.0,-0.01,2003,1.01
2003-12-01,185.5,0.2702702702702675,139.5,4.966139954853266,0.4319654427645814,5.7,130594.0,0.0958081996489612,0.0858355941815824,92.1732,1.9721077191654723,0.0506911692075506,0.98,-0.02,2003,1.0
2004-01-01,186.3,0.431266846361189,141.4,4.508499630450835,1.362007168458779,5.7,130766.0,0.1424414152243924,0.1317058976675778,92.3268,1.305618251224261,0.1666427985575147,1.0,0.02,2004,0.98
2004-02-01,186.7,0.2147074610842514,142.1,3.2703488372092915,0.4950495049504955,5.6,130822.0,0.2905483621198579,0.0428245874309896,92.8995,1.8071133856800703,0.6202965986040754,1.01,0.01,2004,1.0
2004-03-01,187.1,0.2142474558114671,143.1,1.3456090651558172,0.703729767769179,5.8,131139.0,0.6964494133546273,0.2423139838864996,92.5368,1.688120737665466,-0.3904219075452575,1.0,-0.01,2004,1.01
2004-04-01,187.4,0.1603420630678753,144.8,5.847953216374258,1.1879804332634691,5.6,131409.0,0.9471792035398164,0.2058884084826129,92.8957,2.7253898271722976,0.3878457003051894,1.0,0.0,2004,1.0
2004-05-01,188.2,0.4268943436499306,146.8,7.388441843452842,1.3812154696132506,5.6,131693.0,1.149804909521035,0.2161191394805639,93.5845,3.522676991150453,0.7414767314310566,1.0,0.0,2004,1.0
2004-06-01,188.9,0.3719447396386854,147.2,6.666666666666665,0.2724795640326904,5.6,131789.0,1.2266498709598173,0.0728968130424556,92.8651,2.591151529613467,-0.7687170418178346,1.03,0.03,2004,1.0
2004-07-01,189.1,0.1058761249338235,147.4,7.044299201161963,0.1358695652174057,5.5,131850.0,1.2797271554108036,0.0462861088558197,93.5502,2.8172187424783117,0.7377367816327141,1.26,0.2299999999999999,2004,1.03
2004-08-01,189.2,0.0528820729772672,148.0,7.246376811594213,0.407055630936215,5.4,131936.0,1.369926163822588,0.0652256351915125,93.6301,3.1244596242233635,0.0854086896660666,1.43,0.1699999999999999,2004,1.26
2004-09-01,189.8,0.3171247357294016,147.7,6.642599277978323,-0.2027027027027061,5.4,132083.0,1.4057365721831472,0.1114176570458314,93.7353,2.5753458835940046,0.1123570304848442,1.61,0.1800000000000001,2004,1.43
2004-10-01,190.8,0.5268703898840821,150.0,7.681263460157917,1.5572105619499066,5.5,132435.0,1.5302171896442118,0.2664990952658597,94.5695,3.349110266226174,0.8899528779445998,1.76,0.1499999999999999,2004,1.61
2004-11-01,191.7,0.4716981132075304,151.4,8.999280057595382,0.9333333333333416,5.4,132509.0,1.5534709768397104,0.0558764677011325,94.8015,2.903616223345096,0.2453222233383956,1.93,0.1699999999999999,2004,1.76
2004-12-01,191.7,0.0,150.2,7.670250896057329,-0.79260237780715,5.4,132633.0,1.5613274729313842,0.0935785493815455,95.5415,3.654316005086078,0.7805783663760613,2.16,0.2300000000000002,2004,1.93
2005-01-01,191.6,-0.0521648408972286,150.9,6.718528995756712,0.4660452729693842,5.3,132779.0,1.539390973188759,0.110078185670237,95.8785,3.846878696109912,0.3527263021828153,2.28,0.1199999999999996,2005,2.16
2005-02-01,192.4,0.4175365344467607,151.6,6.685432793807178,0.4638833664678543,5.4,133033.0,1.6900827078014435,0.1912953102523706,96.5709,3.9520126588409976,0.7221639887983189,2.5,0.2200000000000002,2005,2.28
2005-03-01,193.1,0.3638253638253541,153.7,7.407407407407396,1.385224274406327,5.2,133154.0,1.5365375670090442,0.0909548758578626,96.4345,4.21205401526743,-0.1412433766279419,2.63,0.1299999999999999,2005,2.5
2005-04-01,193.7,0.3107198342827466,155.0,7.044198895027609,0.8458035133376729,5.2,133515.0,1.602629956852275,0.2711146492031746,96.6347,4.024944103978978,0.2076020511331489,2.79,0.1600000000000001,2005,2.63
2005-05-01,193.6,-0.0516262261228694,154.3,5.108991825613085,-0.4516129032257954,5.1,133687.0,1.5141275542359889,0.1288244766505686,96.7251,3.355897611249725,0.0935481767936341,3.0,0.2099999999999999,2005,2.79
2005-06-01,193.7,0.0516528925619708,154.3,4.823369565217406,0.0,5.0,133939.0,1.6313956400002994,0.1885000037400885,97.1483,4.612281686015529,0.4375286249381105,3.04,0.04,2005,3.0
2005-07-01,194.9,0.6195147134744561,156.3,6.0379918588873815,1.2961762799740706,5.0,134297.0,1.8558968524838848,0.2672858540081702,96.8397,3.516293925614256,-0.3176586723596886,3.26,0.2199999999999997,2005,3.04
2005-08-01,196.1,0.6157003591585442,157.6,6.486486486486487,0.8317338451695244,4.9,134495.0,1.9395767644918795,0.1474344177457398,97.1584,3.76833945494024,0.3291005651607781,3.5,0.2400000000000002,2005,3.26
