date,unemployment,unemployment_yoy,unemployment_mom,Nonfarm,Nonfarm_yoy,Nonfarm_mom,interest rate
2008-09-01,6.1,29.78723404255319,0.0,136759.0,-0.9731866795073209,-0.3279668243336808,1.81
2008-10-01,6.5,38.29787234042552,6.557377049180335,136294.0,-1.3613171702551163,-0.3400141855380623,0.97
2008-11-01,6.8,44.68085106382978,4.615384615384621,135546.0,-1.984944790333432,-0.5488135941420724,0.39
2008-12-01,7.3,46.0,7.352941176470584,134848.0,-2.5636579091881218,-0.5149543328464179,0.16
2009-01-01,7.8,56.00000000000001,6.849315068493156,134066.0,-3.129403093997707,-0.5799121974371158,0.15
2009-02-01,8.3,69.38775510204083,6.410256410256432,133314.0,-3.623324609979328,-0.560917756925694,0.22
2009-03-01,8.7,70.58823529411764,4.819277108433728,132494.0,-4.167631061219767,-0.6150891879322495,0.18
2009-04-01,9.0,80.0,3.4482758620689724,131825.0,-4.500242688554524,-0.5049285250652846,0.15
2009-05-01,9.4,74.07407407407408,4.444444444444451,131470.0,-4.626143477913924,-0.2692964157026356,0.18
2009-06-01,9.5,69.64285714285717,1.0638297872340496,131003.0,-4.855870839355358,-0.3552141172891154,0.21
2009-07-01,9.5,63.793103448275865,0.0,130661.0,-4.968289064091003,-0.2610627237544127,0.16
2009-08-01,9.6,57.377049180327866,1.0526315789473717,130480.0,-4.9041972465363015,-0.1385264156863908,0.16
2009-09-01,9.8,60.65573770491805,2.083333333333348,130241.0,-4.766048303950743,-0.1831698344573862,0.15
2009-10-01,10.0,53.846153846153854,2.0408163265306145,130061.0,-4.57320204851277,-0.1382053270475469,0.12
2009-11-01,9.9,45.58823529411767,-1.0000000000000009,130059.0,-4.0480722411579855,-0.0015377399835481,0.12
2009-12-01,9.9,35.616438356164394,0.0,129807.0,-3.738283103939255,-0.1937582174244001,0.12
2010-01-01,9.8,25.64102564102566,-1.0101010101010055,129795.0,-3.1857443348798364,-0.0092444937484059,0.11
2010-02-01,9.8,18.07228915662651,0.0,129702.0,-2.709392861964988,-0.0716514503640408,0.13
2010-03-01,9.9,13.793103448275868,1.0204081632652962,129865.0,-1.984240795809622,0.1256726958720699,0.16
2010-04-01,9.9,10.000000000000009,0.0,130115.0,-1.2971742840887537,0.1925076040503626,0.2
2010-05-01,9.6,2.127659574468077,-3.0303030303030387,130645.0,-0.6275195862173844,0.4073319755600879,0.2
2010-06-01,9.4,-1.0526315789473606,-2.083333333333326,130501.0,-0.3831973313588199,-0.1102223582992056,0.18
2010-07-01,9.4,-1.0526315789473606,0.0,130420.0,-0.1844467744774647,-0.0620684898966272,0.18
2010-08-01,9.5,-1.041666666666663,1.0638297872340496,130423.0,-0.0436848559166147,0.0023002606962085,0.19
2010-09-01,9.5,-3.0612244897959218,0.0,130340.0,0.0760129298761569,-0.0636390820637489,0.19
2010-10-01,9.4,-5.999999999999995,-1.0526315789473606,130620.0,0.4297983254011539,0.2148227712137407,0.19
2010-11-01,9.8,-1.0101010101010055,4.255319148936176,130754.0,0.5343728615474497,0.1025876588577556,0.19
2010-12-01,9.3,-6.060606060606055,-5.102040816326525,130836.0,0.792715338926242,0.0627131865946761,0.18
2011-01-01,9.1,-7.142857142857151,-2.150537634408612,130839.0,0.80434531376401,0.0022929468953547,0.17
2011-02-01,9.0,-8.163265306122458,-1.098901098901095,131054.0,1.0423894774174602,0.1643240929692258,0.16
