date,CPI,CPI_yoy,CPI_mom,coreCPI,coreCPI_yoy,coreCPI_mom,PCE,corePCE,PPI,PPI_yoy,PPI_mom,unemployment,unemployment_yoy,unemployment_mom,Nonfarm,Nonfarm_yoy,Nonfarm_mom,industrial production,industrial production_yoy,industrial production_mom,OECD leading,OECD leading_yoy,OECD leading_mom,consumer sentiment_mom,interest rate,interest rate fluctuation,year,previous interest rate
1981-04-01,-0.30155579742621164,2.424894380426155,0.9420086911153308,-0.3482872204412479,2.4429513088934374,1.916474171690661,-0.2343632767205511,-0.3267834258863734,-0.1615452151009658,1.5932425275014006,1.0699778431177638,0.6956521739130438,0.5813857523352215,-0.6849496555378914,-0.32358660160692665,-0.7066302570084925,-0.38110273674937084,-0.23232076107358862,-0.5258874353937789,-0.8062942885657922,-0.33614083890326724,0.8421824779110604,-0.6175064984683214,2.0565635096199943,15.72,1.0200000000000014,-0.3125,14.7
1981-05-01,-0.297714322299763,2.3079072671317413,1.2821981441377328,-0.343248707306474,2.508405141353101,2.89785140064373,-0.23329468203624124,-0.32369467354516474,-0.15891132572431965,1.5408750204436812,0.08849525048012331,0.8260869565217394,0.3183779119930978,1.0559640522875824,-0.3233481307554023,-0.4698104273718187,-0.6788578316944534,-0.22652327017791543,0.05808945717296386,0.39392226941187986,-0.4602441757137843,0.7096408589392571,-0.8606503653631881,1.2486416008520054,18.52,2.799999999999999,-0.3125,15.72
1981-06-01,-0.2925923554644983,2.2756206821370357,1.9635998425201042,-0.33821019417170006,2.4242146708881664,2.8613226500095243,-0.2309415001250483,-0.3209345118785529,-0.15715539947322216,1.491326425602635,-0.0505249426721005,0.8260869565217394,0.23878343399482385,0.0,-0.3197894118941923,-0.19359524782546883,0.2183592751770053,-0.22118500633693236,0.4149314170379389,0.33564842785626037,-0.6104843591031425,0.42792301465715893,-1.0435472784368605,-0.9721587730127152,19.1,0.5800000000000018,-0.3125,18.52
1981-07-01,-0.28618989692041735,2.642122342745866,2.628312885078435,-0.33065242446953913,3.0662059248089335,4.793769831910692,-0.23007752995475525,-0.31674498077744545,-0.15276558384547853,1.2379979239652272,0.3613418144549526,0.6956521739130438,-0.14694365168912124,-1.0137254901960755,-0.31775323770040725,0.008239818092486719,-0.1942427233494342,-0.21448510419841813,0.6867056750447127,0.492731173778468,-0.7672539247124859,0.050653894710977754,-1.091379463573111,0.31709864218908196,19.04,-0.0600000000000022,-0.3125,19.1
1981-08-01,-0.2817081759395607,2.6565700063253272,1.567990707070889,-0.32498409719291843,3.2210466131074273,3.2583516270970865,-0.22729236295841576,-0.31237472480531,-0.15276558384547853,0.9803866827474289,-0.32603513334795353,0.7826086956521743,0.08269556155664895,0.7039760348583901,-0.3184136185200132,-0.15236690325615374,-0.9211683322576281,-0.21579259782137877,0.5975317408558455,-0.4493072234746954,-0.9278548339321774,-0.35642546601778285,-1.120755671998307,0.9697398556878288,17.82,-1.2199999999999989,-0.3125,19.04
1981-09-01,-0.2759459632498879,2.706937854140752,2.2264683343323877,-0.3180561416326043,3.3134549711954566,4.17636522426474,-0.22741741127253712,-0.3081194755692833,-0.154521510096576,0.8990302758372707,-0.5995972721705312,0.8695652173913044,0.39903364969801497,0.6849496555378887,-0.3200278827457167,-0.2613359855422263,-1.1782476595787892,-0.2207538542986861,0.17509397094853574,-0.8775629024075343,-1.1046439748097188,-0.7383246829315325,-1.2366587370933082,-1.2310574358871773,15.87,-1.950000000000001,-0.3125,17.82
1981-10-01,-0.2740252256866636,2.470994486486587,0.18687511441866944,-0.31616669920706414,3.0023107544471404,0.31359897296254186,-0.2275992997294409,-0.3049157164919659,-0.15364354697102722,0.6895193730621076,-0.1889771791807523,1.0000000000000004,0.6410008628127706,1.000386996904024,-0.3218072421763217,-0.46271114214146614,-1.2231912544202246,-0.2287071053855903,-0.21950242056032332,-1.2325845729905507,-1.2901840332779524,-1.0441258546645404,-1.301400085264762,-0.88787619812943,15.08,-0.7899999999999991,-0.3125,15.87
1981-11-01,-0.27146424226903126,2.2356567215814804,0.5175974172169256,-0.31364744263967714,2.741419922648358,0.7823369970567658,-0.22683764181615623,-0.30110406466664474,-0.154521510096576,0.5883453590766079,-0.4629545051550162,1.1739130434782614,0.963623813632442,1.2831968230330104,-0.3256411197123675,-0.7116852920287017,-1.7783800437281507,-0.2405728105497891,-0.7526858888139677,-1.7040369391851118,-1.4723756906077283,-1.2541170475574737,-1.2816945434323805,-2.571881988668153,13.31,-1.7699999999999996,-0.3125,15.08
1981-12-01,-0.269543504705807,2.0087194723423467,0.17937451633170431,-0.31049837193044344,2.4819533693734006,1.2454807701810364,-0.22476866061887546,-0.29890250714684713,-0.154521510096576,0.4668536453582596,-0.32603513334795353,1.2608695652173916,1.4105910267471962,0.6106780061422116,-0.3307040393293466,-0.9624496478524712,-2.1133306299780013,-0.251522066962925,-1.0755934925279007,-1.6105757580085571,-1.6372393720459921,-1.3791695245849223,-1.1633147125557946,0.6675814294278304,12.37,-0.9400000000000012,-0.3125,13.31
1982-01-01,-0.26762276714258265,1.7859462093277962,0.1761941352087867,-0.3086089295049032,2.3759050999784903,0.29521474129252656,-0.223825114248687,-0.29464725791082047,-0.1466198419666374,0.3587087082789531,0.9074864541566781,1.3043478260869565,1.2055910267471963,0.29815455594002166,-0.3367575301757347,-1.1849099856176077,-2.386352354251022,-0.27199477002550815,-1.3367371825065206,-2.780627813160022,-1.7923669332509005,-1.4609989111558612,-1.0975883021879966,2.4153250697503426,13.22,0.8500000000000014,-0.28125,12.37
